periodo;cole_area_ubicacion;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_depto_ubicacion;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_mcpio_presentacion;estu_mcpio_reside;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20242;URBANO;170429000010;170429000010;SUCRE;MAÑANA;MAJAGUAL;OFICIAL;I.E. SAN JOSE;I.E. SAN JOSE - SEDE PRINCIPAL;2;A1;2;2;2;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;MAJAGUAL;MAJAGUAL;42;214;50;43;41;43
20242;URBANO;170001000180;170001000180;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ANTONIO  LENIS;INSTITUCION EDUCATIVA ANTONIO  LENIS;2;B1;4;3;3;;;SUCRE;SUCRE;SINCELEJO;SINCELEJO;51;305;74;73;57;59
20242;URBANO;170001003847;170001003847;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA DULCE NOMBRE DE JESUS;INSTITUCION EDUCATIVA DULCE NOMBRE DE JESUS;3;A-;4;3;3;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;63;310;39;66;65;62
20242;URBANO;370001003871;370001003871;SUCRE;SABATINA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN JOSE;INSTITUCION EDUCATIVA SAN JOSE;2;A1;2;1;1;Entre 30 y 60 minutos;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;44;188;49;36;33;34
20242;URBANO;170001003375;170001003375;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INSTITUCIÓN EDUCATIVA LICEO DEL CARIBE;LICEO DEL CARIBE;1;A-;1;2;1;;;SUCRE;SUCRE;SINCELEJO;SINCELEJO;38;183;44;35;37;34
20242;URBANO;170678000097;170678000097;SUCRE;MAÑANA;SAN BENITO ABAD;OFICIAL;INST EDUC MARIA INMACULADA;INST EDUC MARIA INMACULADA;2;A-;2;1;2;Entre 30 y 60 minutos;No leo por entretenimiento;SUCRE;SUCRE;SAN BENITO ABAD;SAN BENITO ABAD;43;205;35;49;31;43
20242;URBANO;170001000431;170001000431;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA MADRE AMALIA;INSTITUCION EDUCATIVA MADRE AMALIA;4;B1;4;4;4;Entre 1 y 3 horas;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SINCELEJO;71;369;71;73;76;76
20242;RURAL;270678000652;270678000652;SUCRE;MAÑANA;SAN BENITO ABAD;OFICIAL;INST EDUC SANTIAGO APOSTOL;INST EDUC SANTIAGO APOSTOL;2;A2;3;3;2;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;GALERAS;SAN BENITO ABAD;51;270;59;57;58;48
20242;URBANO;170708000038;170708000038;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;INST EDUC SAN MARCOS;INST EDUC SAN MARCOS;2;A1;2;2;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SAN ONOFRE;SAN MARCOS;41;220;51;48;49;36
20242;URBANO;170215000284;170215000284;SUCRE;MAÑANA;COROZAL;OFICIAL;I.E. LICEO CARMELO PERCY VERGARA;INST EDUC LICEO CARMELO PERCY VERGARA;1;A-;3;2;1;Más de 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;COROZAL;COROZAL;36;210;27;56;43;38
20242;URBANO;170429000001;170429000001;SUCRE;MAÑANA;MAJAGUAL;OFICIAL;I.E. NORMAL SUPERIOR DE LA MOJANA;I.E. NORMAL SUPERIOR DE LA MOJANA - SEDE PRINCIPAL;1;A-;2;1;1;Más de 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;MAJAGUAL;MORROA;34;160;34;36;30;27
20242;URBANO;170001000520;170001000520;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA CONCENTRACION SIMON ARAUJO;INSTITUCION EDUCATIVA CONCENTRACION SIMON ARAUJO;3;A1;3;3;2;Entre 30 y 60 minutos;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SINCELEJO;61;292;57;62;56;55
20242;URBANO;170708000038;170708000275;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;INST EDUC SAN MARCOS;SEDE SAN MARQUITOS;2;A-;2;2;2;;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;45;237;45;49;49;47
20242;URBANO;170717000016;170717000016;SUCRE;MAÑANA;SAN PEDRO;OFICIAL;INST EDUC SAN PEDRO CLAVER;INST EDUC SAN PEDRO CLAVER;2;A-;3;3;1;;;SUCRE;SUCRE;SAN PEDRO;SAN PEDRO;46;250;46;61;57;37
20242;RURAL;270670000157;270670000157;SUCRE;SABATINA;SAMPUÉS;OFICIAL;INST EDUC SAN LUIS BELTRAN;INST EDUC SAN LUIS BELTRAN;1;A-;2;2;1;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;CORDOBA;SINCELEJO;CHINÚ;40;192;40;38;41;34
20242;URBANO;170473000035;170473000035;SUCRE;MAÑANA;MORROA;OFICIAL;INST EDUC CRISTOBAL COLON;INST EDUC CRISTOBAL COLON;3;A-;4;3;3;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;COROZAL;MORROA;56;287;45;66;53;59
20242;URBANO;170429000010;170429000010;SUCRE;MAÑANA;MAJAGUAL;OFICIAL;I.E. SAN JOSE;I.E. SAN JOSE - SEDE PRINCIPAL;1;A-;2;1;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;MAJAGUAL;MAJAGUAL;34;169;40;43;32;24
20242;URBANO;370001003871;370001003871;SUCRE;SABATINA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN JOSE;INSTITUCION EDUCATIVA SAN JOSE;1;A-;3;2;1;;;SUCRE;SUCRE;SINCELEJO;SINCELEJO;35;202;44;52;42;31
20242;URBANO;370001003871;370001003871;SUCRE;SABATINA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN JOSE;INSTITUCION EDUCATIVA SAN JOSE;1;A-;2;3;2;;;SUCRE;SUCRE;SINCELEJO;SINCELEJO;40;232;40;46;60;42
20242;URBANO;370001003871;370001003871;SUCRE;SABATINA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN JOSE;INSTITUCION EDUCATIVA SAN JOSE;1;A-;2;1;1;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;39;182;29;45;27;37
20242;URBANO;370001003871;370001003871;SUCRE;SABATINA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN JOSE;INSTITUCION EDUCATIVA SAN JOSE;1;A-;3;2;1;;;SUCRE;SUCRE;SINCELEJO;SINCELEJO;30;202;37;51;50;32
20242;URBANO;370001003871;370001003871;SUCRE;SABATINA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SAN JOSE;INSTITUCION EDUCATIVA SAN JOSE;2;A-;1;1;1;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;41;170;27;34;24;39
20242;URBANO;170708000038;170708000038;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;INST EDUC SAN MARCOS;INST EDUC SAN MARCOS;4;B1;4;4;4;No Navega Internet;Entre 30 y 60 minutos;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;78;391;78;79;84;72
20242;RURAL;270708000300;270708000300;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;INST EDUC PALO ALTO;INST EDUC PALO ALTO;1;A-;2;2;1;No Navega Internet;No leo por entretenimiento;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;37;190;46;39;41;32
20242;RURAL;270429060254;270429060254;SUCRE;MAÑANA;MAJAGUAL;OFICIAL;INST EDUC EL PALOMAR;INST EDUC EL PALOMAR;1;A-;2;1;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;MAJAGUAL;MAJAGUAL;38;173;32;39;28;34
20242;RURAL;270429060254;270429060254;SUCRE;MAÑANA;MAJAGUAL;OFICIAL;INST EDUC EL PALOMAR;INST EDUC EL PALOMAR;2;A-;2;3;1;;;SUCRE;SUCRE;MAJAGUAL;MAJAGUAL;47;217;35;43;51;35
20242;URBANO;170508000106;170508000106;SUCRE;MAÑANA;OVEJAS;OFICIAL;I.E. SAN JOSE;I.E. SAN JOSE - SEDE PRINCIPAL;2;A1;3;3;3;Más de 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;OVEJAS;OVEJAS;48;266;53;54;51;60
20242;URBANO;170001003847;170001003847;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA DULCE NOMBRE DE JESUS;INSTITUCION EDUCATIVA DULCE NOMBRE DE JESUS;2;A1;4;3;2;30 minutos o menos;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SINCELEJO;54;304;56;70;67;54
20242;RURAL;270429001304;270429001304;SUCRE;MAÑANA;MAJAGUAL;OFICIAL;I.E.T. AGRO DE TOMALA;I.E.T. AGRO DE TOMALA - SEDE PRINCIPAL;1;A-;1;2;1;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SUCRE;MAJAGUAL;33;173;27;34;43;31
20242;URBANO;170265000005;170265000005;SUCRE;MAÑANA;GUARANDA;OFICIAL;I.E. DE GUARANDA;I.E. DE GUARANDA - SEDE PRINCIPAL;2;A-;2;3;1;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;MAJAGUAL;MAJAGUAL;47;213;43;44;53;26
20242;URBANO;370001003188;370001003188;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INSTITUCION EDUCATIVA PEDAGOGICO VENECIA;INSTITUCION EDUCATIVA PEDAGOGICO VENECIA;2;A1;2;2;2;Entre 30 y 60 minutos;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;50;251;50;50;46;55
20242;RURAL;270429000014;270429000014;SUCRE;SABATINA;MAJAGUAL;OFICIAL;INST EDUC PALMARITO;INSTITUCION EDUCATIVA PALMARITO;1;A-;1;1;1;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SUCRE;SUCRE;37;153;29;33;26;27
20242;URBANO;170265000005;170265000005;SUCRE;MAÑANA;GUARANDA;OFICIAL;I.E. DE GUARANDA;I.E. DE GUARANDA - SEDE PRINCIPAL;2;A-;2;2;1;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;MAJAGUAL;GUARANDA;41;212;42;50;48;31
20242;URBANO;170215000977;170215000977;SUCRE;TARDE;COROZAL;OFICIAL;I.E. NORMAL SUPERIOR DE COROZAL;I.E. NORMAL SUPERIOR DE COROZAL - SEDE PRINCIPAL;3;A1;3;3;2;Entre 30 y 60 minutos;Entre 1 y 2 horas;SUCRE;SUCRE;COROZAL;COROZAL;57;272;51;57;56;49
20242;URBANO;170001000180;170001000180;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ANTONIO  LENIS;INSTITUCION EDUCATIVA ANTONIO  LENIS;3;A2;3;4;3;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;70;337;64;63;73;65
20242;URBANO;170001000091;170001000091;SUCRE;SABATINA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA RAFAEL NU¿EZ;INSTITUCION EDUCATIVA RAFAEL NU¥EZ;1;A-;2;3;1;;;SUCRE;SUCRE;SINCELEJO;SINCELEJO;37;210;44;44;57;29
20242;URBANO;170001000091;170001000091;SUCRE;SABATINA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA RAFAEL NU¿EZ;INSTITUCION EDUCATIVA RAFAEL NU¥EZ;1;A1;3;2;2;Entre 1 y 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;37;228;48;53;48;44
20242;URBANO;170001000091;170001000091;SUCRE;SABATINA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA RAFAEL NU¿EZ;INSTITUCION EDUCATIVA RAFAEL NU¥EZ;2;A-;2;2;2;Entre 1 y 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;41;218;41;46;44;44
20242;URBANO;270820005829;270820005829;SUCRE;MAÑANA;COVEÑAS;OFICIAL;I.E. ISMAEL CONTRERAS MENESES;I.E. ISMAEL CONTRERAS MENESES - SEDE PRINCIPAL;1;A-;1;1;1;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;COVEÑAS;COVEÑAS;36;169;35;35;35;29
20242;URBANO;170001000091;170001000091;SUCRE;SABATINA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA RAFAEL NU¿EZ;INSTITUCION EDUCATIVA RAFAEL NU¥EZ;1;A-;1;2;1;;;SUCRE;SUCRE;SINCELEJO;SINCELEJO;39;180;37;35;40;30
20242;URBANO;170523000066;170523000066;SUCRE;MAÑANA;PALMITO;OFICIAL;I.E. INDÍGENA SAN ANTONIO ABAD;I.E. INDÍGENA SAN ANTONIO ABAD - SEDE PRINCIPAL;1;A-;2;2;2;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;PALMITO;34;211;36;46;46;45
20242;URBANO;170235000256;170235000256;SUCRE;MAÑANA;GALERAS;OFICIAL;I.E.  DE GALERAS;I.E. DE GALERAS - SEDE PRINCIPAL;1;A-;1;2;1;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;GALERAS;GALERAS;38;172;25;35;37;31
20242;URBANO;170001000180;170001000180;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ANTONIO  LENIS;INSTITUCION EDUCATIVA ANTONIO  LENIS;3;A1;3;3;3;Entre 30 y 60 minutos;Entre 1 y 2 horas;SUCRE;SUCRE;SINCELEJO;SINCELEJO;64;307;50;59;65;61
20242;URBANO;170001000180;170001000180;SUCRE;MAÑANA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ANTONIO  LENIS;INSTITUCION EDUCATIVA ANTONIO  LENIS;2;A-;3;3;3;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;51;270;47;55;53;59
20242;URBANO;170001000244;170001000244;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA;INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA;3;A2;3;3;3;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;58;290;60;58;57;58
20242;RURAL;270429003340;270429003340;SUCRE;TARDE;MAJAGUAL;OFICIAL;I.E. LAS PALMITAS;I.E. LAS PALMITAS - SEDE PRINCIPAL;2;A-;2;1;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;MAJAGUAL;MAJAGUAL;42;193;43;43;33;35
20242;URBANO;170001000091;170001000091;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA RAFAEL NU¿EZ;INSTITUCION EDUCATIVA RAFAEL NU¥EZ;2;A-;2;2;1;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;45;202;44;40;43;32
20242;RURAL;470215001110;470215001110;SUCRE;MAÑANA;COROZAL;OFICIAL;I.E. EL MAMON;I.E. EL MAMON - SEDE PRINCIPAL;3;A-;3;3;2;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;COROZAL;COROZAL;59;265;46;53;58;44
20242;URBANO;170702002128;170702002128;SUCRE;TARDE;SAN JUAN DE BETULIA;OFICIAL;INST EDUC CONCENTRACION ESCOLAR SAN JUAN;INST EDUC CONCENTRACION ESCOLAR SAN JUAN;2;A-;2;3;2;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;COROZAL;SAN JUAN DE BETULIA;45;251;46;50;59;48
20242;URBANO;370820066300;370820066300;SUCRE;MAÑANA;SANTIAGO DE TOLÚ;NO OFICIAL;INSTITUTO INFANTIL CARITAS ALEGRES;JARD INFANTIL CARITAS ALEGRES;2;A-;2;2;1;;;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;46;208;47;45;44;30
20242;URBANO;370820066300;370820066300;SUCRE;MAÑANA;SANTIAGO DE TOLÚ;NO OFICIAL;INSTITUTO INFANTIL CARITAS ALEGRES;JARD INFANTIL CARITAS ALEGRES;2;A1;3;3;2;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;47;264;51;57;60;48
20242;URBANO;370820066300;370820066300;SUCRE;MAÑANA;SANTIAGO DE TOLÚ;NO OFICIAL;INSTITUTO INFANTIL CARITAS ALEGRES;JARD INFANTIL CARITAS ALEGRES;2;A1;3;2;2;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;47;235;48;52;44;45
20242;URBANO;170001001658;170001001658;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA SIMON ARAUJO;INSTITUCION EDUCATIVA SIMON ARAUJO;3;A1;4;3;3;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;64;304;55;66;58;57
20242;URBANO;370418000122;370418000122;SUCRE;MAÑANA;LOS PALMITOS;OFICIAL;I.E. LOS PALMITOS;I.E. LOS PALMITOS - SEDE PRINCIPAL;2;A-;2;2;2;Entre 1 y 3 horas;Entre 1 y 2 horas;SUCRE;SUCRE;COROZAL;LOS PALMITOS;51;238;46;49;41;50
20242;RURAL;270523000192;270523000192;SUCRE;MAÑANA;PALMITO;OFICIAL;I.E. INDÍGENA EL MARTILLO;I.E. INDÍGENA EL MARTILLO - SEDE PRINCIPAL;1;A-;1;1;1;30 minutos o menos;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;PALMITO;32;150;30;29;27;32
20242;URBANO;170820000121;170820000121;SUCRE;MAÑANA;SANTIAGO DE TOLÚ;OFICIAL;INST EDUC LUIS PATRON ROSANO;INST EDUC LUIS PATRON ROSANO;1;A-;2;2;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;39;190;31;46;41;28
20242;URBANO;170400000011;170400000011;SUCRE;MAÑANA;LA UNIÓN;OFICIAL;I.E. LA UNION;I.E. LA UNION - SEDE PRINCIPAL;2;A-;3;3;3;Más de 3 horas;30 minutos o menos;CORDOBA;SUCRE;SAHAGÚN;LA UNIÓN;49;274;46;59;55;59
20242;URBANO;370001001355;370001001355;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INS EDU BETHEL;INS EDU BETHEL;3;B1;3;3;2;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;61;305;69;64;62;54
20242;RURAL;270523000010;270523000010;SUCRE;MAÑANA;PALMITO;OFICIAL;I.E. INDÍGENA GUAIMI;I.E. INDÍGENA GUAIMÍ - SEDE PRINCIPAL;3;A1;3;3;2;30 minutos o menos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;PALMITO;63;268;52;52;58;42
20242;URBANO;170001001861;170001001861;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO PRIETO;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO PRIETO;1;A-;2;2;1;Más de 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;38;205;45;43;43;39
20242;URBANO;170110000025;170110000025;SUCRE;TARDE;BUENAVISTA;OFICIAL;INST EDUC BUENAVISTA;INST EDUC BUENAVISTA;2;A-;3;2;1;Entre 30 y 60 minutos;30 minutos o menos;BOLIVAR;SUCRE;MAGANGUÉ;BUENAVISTA;50;223;40;55;41;34
20242;RURAL;270670007399;270670007399;SUCRE;MAÑANA;SAMPUÉS;OFICIAL;INSTITUCION EDUCATIVA INDIGENA LA LUCHA;INSTITUCION EDUCATIVA INDIGENA LA LUCHA;2;A-;2;2;1;;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SAMPUÉS;41;186;39;36;41;30
20242;URBANO;370215060251;370215060251;SUCRE;SABATINA;COROZAL;NO OFICIAL;INST DE EDUC FORMAL PARA JOVENES Y ADULTOS NUEVO MILENIO;INST DE EDUC FORMAL PARA JOVENES Y ADULTOS NUEVO MILENIO - SEDE PRINCIPAL;1;A-;2;1;1;Más de 3 horas;30 minutos o menos;SUCRE;SUCRE;COROZAL;COROZAL;33;168;30;36;30;37
20242;RURAL;270678009625;270678009625;SUCRE;MAÑANA;SAN BENITO ABAD;OFICIAL;I.E.T.A. OPCION PESCA;I.E.T.A. OPCION PESCA - SEDE PRINCIPAL;2;A-;2;2;1;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;GALERAS;SAN BENITO ABAD;48;209;43;39;44;36
20242;URBANO;370001039395;370001039395;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;CENTRO EDUCATIVO LICEO PANAMERICANO;CENTRO EDUCATIVO LICEO PANAMERICANO - SEDE PRINCIPAL;3;B1;4;4;3;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;67;340;75;75;72;56
20242;RURAL;270215001269;270215001269;SUCRE;MAÑANA;COROZAL;OFICIAL;I.E TÉCNICO AGEROPECUARIA GUILLERMO PATRON;I.E TÉCNICO AGEROPECUARIA GUILLERMO PATRON - SEDE PRINCIPAL;2;A-;2;2;2;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;COROZAL;44;218;41;48;41;42
20242;URBANO;170001000091;170001000091;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA RAFAEL NU¿EZ;INSTITUCION EDUCATIVA RAFAEL NU¥EZ;2;A-;3;2;2;Entre 1 y 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;45;239;46;53;47;47
20242;URBANO;170001038811;170001038811;SUCRE;SABATINA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA NUEVA ESPERANZA;INSTITUCION EDUCATIVA NUEVA ESPERANZA;2;A-;3;2;2;;;SUCRE;;SINCELEJO;;44;233;31;56;48;44
20242;RURAL;270204000104;270204000104;SUCRE;MAÑANA;COLOSÓ;OFICIAL;INSTITUCION EDUCATIVA TECNICA AGROPECUARIA CHINULITO;INSTITUCION EDUCATIVA TECNICA AGROPECUARIA CHINULITO;3;A-;3;3;2;30 minutos o menos;30 minutos o menos;SUCRE;SUCRE;SINCELEJO;COLOSÓ;61;278;40;56;57;54
20242;URBANO;170215000055;170215000055;SUCRE;MAÑANA;COROZAL;OFICIAL;I.E. FRANCISCO JOSE DE CALDAS;I.E. FRANCISCO JOSE DE CALDAS - SEDE PRINCIPAL;2;A-;2;2;2;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;COROZAL;COROZAL;53;225;40;42;46;41
20242;URBANO;170001001861;170001001861;SUCRE;UNICA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO PRIETO;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO PRIETO;2;A-;2;2;2;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;48;220;41;42;40;47
20242;RURAL;270708000725;270708000725;SUCRE;MAÑANA;SAN MARCOS;OFICIAL;I.E. CUENCA;I.E. CUENCA - SEDE PRINCIPAL;2;A1;3;2;2;30 minutos o menos;No leo por entretenimiento;SUCRE;SUCRE;SAN MARCOS;SAN MARCOS;51;238;53;51;42;45
20242;URBANO;170204000053;170204000053;SUCRE;MAÑANA;COLOSÓ;OFICIAL;I.E. VICTOR ZUBIRIA;I.E. VICTOR ZUBIRIA - SEDE PRINCIPAL;1;A-;2;1;1;Entre 30 y 60 minutos;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;COLOSÓ;40;178;43;43;18;39
20242;URBANO;370418000122;370418000122;SUCRE;MAÑANA;LOS PALMITOS;OFICIAL;I.E. LOS PALMITOS;I.E. LOS PALMITOS - SEDE PRINCIPAL;4;A2;4;3;4;No Navega Internet;Más de 2 horas;SUCRE;SUCRE;COROZAL;LOS PALMITOS;75;358;61;75;68;72
20242;URBANO;370820066466;370820066466;SUCRE;SABATINA;SANTIAGO DE TOLÚ;NO OFICIAL;CENTRO EDUCATIVO COSTA CARIBE - SEDE SANTIAGO DE TOLÚ;CENTRO EDUCATIVO COSTA CARIBE - SEDE SANTIAGO DE TOLÚ - SEDE PRINCIPAL;1;A-;2;2;2;;;SUCRE;SUCRE;SANTIAGO DE TOLÚ;SANTIAGO DE TOLÚ;38;212;36;49;39;46
20242;URBANO;370418000122;370418000122;SUCRE;MAÑANA;LOS PALMITOS;OFICIAL;I.E. LOS PALMITOS;I.E. LOS PALMITOS - SEDE PRINCIPAL;2;A-;2;2;2;Más de 3 horas;No leo por entretenimiento;SUCRE;SUCRE;COROZAL;LOS PALMITOS;44;228;43;49;48;42
20242;URBANO;370001038909;370001038909;SUCRE;MAÑANA;SINCELEJO;NO OFICIAL;INSTITUCION EDUCATIVA COMFASUCRE(ANTES CENTRO DOCEMTE CONFASUCRE);INSTITUCION EDUCATIVA COMFASUCRE (ANTES CENTRO DOCENTE COMFASUCRE);3;B1;4;3;3;Más de 3 horas;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;SINCELEJO;60;310;77;67;54;62
20242;URBANO;170265000005;170265000005;SUCRE;MAÑANA;GUARANDA;OFICIAL;I.E. DE GUARANDA;I.E. DE GUARANDA - SEDE PRINCIPAL;1;A-;2;2;1;Entre 30 y 60 minutos;30 minutos o menos;SUCRE;SUCRE;MAJAGUAL;GUARANDA;40;190;32;36;38;40
20242;RURAL;270523000192;270523000192;SUCRE;MAÑANA;PALMITO;OFICIAL;I.E. INDÍGENA EL MARTILLO;I.E. INDÍGENA EL MARTILLO - SEDE PRINCIPAL;1;A-;1;2;1;Entre 30 y 60 minutos;Entre 30 y 60 minutos;SUCRE;SUCRE;SINCELEJO;PALMITO;39;182;34;30;38;39
20242;URBANO;170001000180;170001000180;SUCRE;SABATINA;SINCELEJO;OFICIAL;INSTITUCION EDUCATIVA ANTONIO  LENIS;INSTITUCION EDUCATIVA ANTONIO  LENIS;1;A-;2;1;1;30 minutos o menos;No leo por entretenimiento;SUCRE;SUCRE;SINCELEJO;SINCELEJO;38;168;31;44;22;31
20242;RURAL;270429000146;270429000146;SUCRE;TARDE;MAJAGUAL;OFICIAL;INST EDUC LOS PATOS;INSTITUCION EDUCATIVA LOS PATOS;1;A-;2;3;2;Entre 1 y 3 horas;30 minutos o menos;SUCRE;SUCRE;MAJAGUAL;MAJAGUAL;38;225;42;36;55;52
